machine,utime,sURI,path,file,date,ffversion,endTime,kwatthours,kwh,max,mean,min,seconds,startTime,std,sum,type,var
"reptile",1328976294,"vuze-26732.jar","/home/abez/green-results/reptile-1328976294-vuze-26732.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328976941,0.0039,0.00397938439814812,24.8,23.9161666666665,21.6,599,1328976342,0.318838625347704,14349.6999999999,wattageSummary,0.101658069013613
"reptile",1328976960,"vuze-26788.jar","/home/abez/green-results/reptile-1328976960-vuze-26788.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328977593,0.0037,0.00392964000000003,24.7,23.8160000000001,21.8,594,1328976999,0.309413292151159,13694.2000000001,wattageSummary,0.0957365853598184
"reptile",1328977618,"vuze-26787.jar","/home/abez/green-results/reptile-1328977618-vuze-26787.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328978257,0.0021,0.00394847396768403,24.5,23.6908438061042,21.6,600,1328977657,0.286768473184613,13195.8,wattageSummary,0.0822361572126342
"reptile",1328978276,"vuze-26761.jar","/home/abez/green-results/reptile-1328978276-vuze-26761.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328978642,0.0019,0.0021547446509009,24.6,23.7219594594594,21.7,327,1328978315,0.367341634338982,7021.69999999999,wattageSummary,0.134939876318834
"reptile",1328978934,"vuze-26794.jar","/home/abez/green-results/reptile-1328978934-vuze-26794.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328979577,0.0039,0.00395015541666669,24.4,23.7405000000001,21.5,599,1328978978,0.25811002428494,14244.3000000001,wattageSummary,0.0666207846363723
"reptile",1328979596,"vuze-26801.jar","/home/abez/green-results/reptile-1328979596-vuze-26801.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328980235,0.0039,0.00396249592592594,24.5,23.8146666666668,21.7,599,1328979636,0.277873313191046,14288.8000000001,wattageSummary,0.0772135781837691
"reptile",1328980254,"vuze-26766.jar","/home/abez/green-results/reptile-1328980254-vuze-26766.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328980895,0.0039,0.0039850804215197,24.7,23.9104825291182,21.9,600,1328980295,0.369738556429185,14370.2,wattageSummary,0.136706600110338
"reptile",1328980913,"vuze-26799.jar","/home/abez/green-results/reptile-1328980913-vuze-26799.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328981551,0.0039,0.00395894629629631,24.4,23.7933333333334,21.7,599,1328980952,0.249986087533175,14276,wattageSummary,0.0624930439601444
"reptile",1328981572,"vuze-26751.jar","/home/abez/green-results/reptile-1328981572-vuze-26751.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328982212,0.004,0.00399517470881863,24.8,23.9710482529118,21.6,600,1328981612,0.312133090210428,14406.6,wattageSummary,0.0974270660043112
"reptile",1328982233,"vuze-26791.jar","/home/abez/green-results/reptile-1328982233-vuze-26791.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328982714,0.0029,0.00292972891414142,24.8,23.8620454545455,22.0,442,1328982272,0.328162410100296,10499.3,wattageSummary,0.107690567402835
"reptile",1328982893,"vuze-26730.jar","/home/abez/green-results/reptile-1328982893-vuze-26730.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328983532,0.0038,0.00397934352009056,24.7,23.8760611205433,21.6,600,1328982932,0.259553717581413,14063,wattageSummary,0.0673681323103318
"reptile",1328983552,"vuze-26786.jar","/home/abez/green-results/reptile-1328983552-vuze-26786.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328984206,0.0039,0.00397711111111112,24.5,23.9025041736227,21.6,599,1328983607,0.3218005462039,14317.6,wattageSummary,0.103555591537128
"reptile",1328984226,"vuze-26738.jar","/home/abez/green-results/reptile-1328984226-vuze-26738.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328984863,0.0039,0.00395803115740742,24.8,23.7878333333334,21.5,599,1328984264,0.34404347896074,14272.7,wattageSummary,0.118365915415409
"reptile",1328984885,"vuze-26763.jar","/home/abez/green-results/reptile-1328984885-vuze-26763.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328985524,0.0039,0.00396125901275652,24.5,23.7675540765391,21.6,600,1328984924,0.298823539044475,14284.3,wattageSummary,0.0892955074870648
"reptile",1328985545,"vuze-26762.jar","/home/abez/green-results/reptile-1328985545-vuze-26762.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328986183,0.0022,0.00395245828510805,24.6,23.7543402777779,21.8,599,1328985584,0.280276724442024,13682.5000000001,wattageSummary,0.0785550422639505
"reptile",1328986202,"vuze-26748.jar","/home/abez/green-results/reptile-1328986202-vuze-26748.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328986841,0.0039,0.00397298274902615,24.6,23.8378964941569,21.7,600,1328986241,0.30008290265778,14278.9,wattageSummary,0.090049748467519
"reptile",1328986862,"vuze-26792.jar","/home/abez/green-results/reptile-1328986862-vuze-26792.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328987501,0.0037,0.00397543179688965,24.7,23.8924114671164,21.7,599,1328986902,0.367321963681043,14168.2,wattageSummary,0.134925425002498
"reptile",1328987521,"vuze-26793.jar","/home/abez/green-results/reptile-1328987521-vuze-26793.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328988161,0.0039,0.00396259012756518,24.5,23.7755407653911,21.6,600,1328987561,0.278658839356783,14289.1000000001,wattageSummary,0.0776507487516695
"reptile",1328988182,"vuze-26780.jar","/home/abez/green-results/reptile-1328988182-vuze-26780.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328988819,0.0038,0.00396310215517239,24.5,23.8981034482757,21.6,597,1328988222,0.279117514447035,13860.8999999999,wattageSummary,0.0779065868710908
"reptile",1328988840,"vuze-26779.jar","/home/abez/green-results/reptile-1328988840-vuze-26779.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328989477,0.0029,0.00394285269066978,24.7,23.736236933798,21.9,598,1328988879,0.272683874196703,13624.6,wattageSummary,0.0743564952469234
"reptile",1328989496,"vuze-26767.jar","/home/abez/green-results/reptile-1328989496-vuze-26767.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328990135,0.0039,0.00397286111111108,24.5,23.8371666666665,21.6,600,1328989535,0.266433763782586,14302.2999999999,wattageSummary,0.070986950483355
"reptile",1328990154,"vuze-26752.jar","/home/abez/green-results/reptile-1328990154-vuze-26752.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328990792,0.0039,0.00397145319444446,24.9,23.8685000000001,22.0,599,1328990193,0.347936080133749,14321.1000000001,wattageSummary,0.121059515858839
"reptile",1328990814,"vuze-26783.jar","/home/abez/green-results/reptile-1328990814-vuze-26783.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328991451,0.002,0.00397239582112867,24.5,23.8741652021089,21.6,599,1328990852,0.279619423434779,13584.4,wattageSummary,0.0781870219619981
"reptile",1328991471,"vuze-26790.jar","/home/abez/green-results/reptile-1328991471-vuze-26790.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328992109,0.0034,0.00395696465084879,24.6,23.7814236111113,21.8,599,1328991510,0.284287767971555,13698.1000000001,wattageSummary,0.0808195350182486
"reptile",1328992127,"vuze-26747.jar","/home/abez/green-results/reptile-1328992127-vuze-26747.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328992760,0.0039,0.00393555658783784,24.7,23.8518581081081,21.6,594,1328992166,0.307211562771535,14120.3,wattageSummary,0.0943789443005288
"reptile",1328992786,"vuze-26798.jar","/home/abez/green-results/reptile-1328992786-vuze-26798.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328993426,0.0039,0.00395249584026624,24.7,23.7149750415974,21.8,600,1328992826,0.312956931607365,14252.7000000001,wattageSummary,0.0979420410410967
"reptile",1328993447,"vuze-26778.jar","/home/abez/green-results/reptile-1328993447-vuze-26778.jar/green-logger.txt.gz","green-logger.txt.gz","","",,0,0,,0,,0,,,0,wattageSummary,0
"reptile",1328994105,"vuze-26776.jar","/home/abez/green-results/reptile-1328994105-vuze-26776.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328994743,0.0039,0.00398429287037036,24.6,23.9456666666666,21.6,599,1328994144,0.336307984827527,14367.4,wattageSummary,0.113103060658752
"reptile",1328994764,"vuze-26767.jar","/home/abez/green-results/reptile-1328994764-vuze-26767.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328995403,0.0038,0.00400312328178696,24.4,23.7417525773197,21.5,607,1328994796,0.24224783674449,13817.7,wattageSummary,0.0586840144073849
"reptile",1328995423,"vuze-26730.jar","/home/abez/green-results/reptile-1328995423-vuze-26730.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328996062,0.0039,0.00399588888888888,24.7,23.9354409317803,21.6,601,1328995461,0.310148104825911,14385.2,wattageSummary,0.0961918469271041
"reptile",1328996083,"vuze-26738.jar","/home/abez/green-results/reptile-1328996083-vuze-26738.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328996721,0.0039,0.00396496939343351,24.7,23.7898163606011,21.8,600,1328996121,0.327011091319608,14250.1,wattageSummary,0.106936253846041
